ダウンロードした時刻：2021/02/03 17:31:37

,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇,那覇
2010/12/13,24.0,8,1,26.7,8,1,21.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇後時々雨,8,1
2010/12/14,22.1,8,1,24.3,8,1,20.2,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々晴一時雨,8,1
2010/12/15,17.9,8,1,20.3,8,1,14.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨時々曇,8,1
2010/12/16,14.1,8,1,15.1,8,1,13.2,8,1,29.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨時々曇,8,1
2010/12/17,15.5,8,1,17.5,8,1,13.6,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々晴,8,1
2010/12/18,15.9,8,1,19.5,8,1,11.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2010/12/19,18.8,8,1,22.5,8,1,14.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇時々雨一時晴,8,1
2010/12/20,20.1,8,1,23.3,8,1,17.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々曇一時雨,8,1
2010/12/21,19.8,8,1,23.5,8,1,16.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨,8,1
2010/12/22,19.0,8,1,20.4,8,1,17.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2010/12/23,18.0,8,1,21.6,8,1,15.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2010/12/24,18.4,8,1,22.5,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,雨時々曇,8,1
2010/12/25,14.6,8,1,16.6,8,1,13.4,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨時々曇,8,1
2010/12/26,13.6,8,1,14.7,8,1,13.0,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時晴,8,1,曇時々晴,8,1
2010/12/27,15.0,8,1,17.8,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2010/12/28,16.3,8,1,20.3,8,1,10.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2010/12/29,15.7,8,1,17.7,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2010/12/30,14.6,8,1,19.3,8,1,11.2,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇,8,1
2010/12/31,11.9,8,1,13.5,8,1,10.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/1/1,12.5,8,1,13.4,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2011/1/2,13.9,8,1,15.2,8,1,12.4,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/1/3,14.8,8,1,16.6,8,1,12.4,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2011/1/4,14.7,8,1,15.5,8,1,14.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後晴,8,1
2011/1/5,15.6,8,1,19.1,8,1,10.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴一時雨,8,1
2011/1/6,15.3,8,1,17.5,8,1,13.6,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨時々曇,8,1
2011/1/7,14.5,8,1,16.3,8,1,13.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2011/1/8,16.1,8,1,19.1,8,1,13.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇,8,1
2011/1/9,16.0,8,1,18.2,8,1,13.4,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2011/1/10,14.5,8,1,15.3,8,1,13.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/1/11,13.9,8,1,14.9,8,1,12.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨一時曇,8,1
2011/1/12,13.0,8,1,14.0,8,1,11.6,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2011/1/13,15.3,8,1,18.4,5,1,12.9,5,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2011/1/14,17.8,8,1,20.6,8,1,14.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々雨,8,1
2011/1/15,16.1,8,1,19.2,8,1,11.0,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/1/16,11.0,8,1,12.3,8,1,9.3,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇一時晴,8,1
2011/1/17,12.0,8,1,14.8,8,1,9.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨時々晴一時曇,8,1,晴時々曇,8,1
2011/1/18,14.9,8,1,18.7,8,1,11.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後一時晴,8,1
2011/1/19,17.8,8,1,21.4,8,1,13.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/1/20,18.7,8,1,22.6,8,1,13.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨,8,1
2011/1/21,17.8,8,1,19.0,8,1,16.0,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,曇時々雨,8,1
2011/1/22,16.0,8,1,19.1,8,1,14.5,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,曇時々晴,8,1
2011/1/23,16.8,8,1,20.6,8,1,14.1,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,雨時々曇,8,1
2011/1/24,14.8,8,1,16.2,8,1,13.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後時々晴,8,1
2011/1/25,14.4,8,1,16.1,8,1,12.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2011/1/26,14.8,8,1,16.0,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/1/27,14.5,8,1,16.0,8,1,13.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/1/28,16.0,8,1,17.7,8,1,14.7,8,1,45.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨時々曇,8,1
2011/1/29,14.6,8,1,16.5,8,1,13.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々雨,8,1
2011/1/30,12.8,8,1,14.4,8,1,11.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2011/1/31,11.8,8,1,12.9,8,1,9.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時晴,8,1
2011/2/1,13.4,8,1,16.7,8,1,8.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2011/2/2,14.7,8,1,17.2,8,1,11.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2011/2/3,16.8,8,1,20.3,8,1,14.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2011/2/4,19.1,8,1,22.7,8,1,17.5,8,1,36.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,大雨時々曇,8,1
2011/2/5,18.8,8,1,20.4,8,1,16.7,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴,8,1,快晴,8,1
2011/2/6,17.3,8,1,20.4,8,1,14.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2011/2/7,17.8,8,1,21.4,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2011/2/8,19.1,8,1,22.3,8,1,16.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,晴,8,1
2011/2/9,18.9,8,1,22.4,8,1,15.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/2/10,19.2,8,1,21.6,8,1,16.4,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨,8,1
2011/2/11,16.4,8,1,19.9,8,1,14.1,8,1,27.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2011/2/12,13.0,8,1,14.3,8,1,12.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨,8,1
2011/2/13,15.0,8,1,18.3,8,1,12.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後時々雨,8,1
2011/2/14,15.1,8,1,18.7,8,1,11.4,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨時々曇,8,1
2011/2/15,14.0,8,1,16.0,8,1,11.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/2/16,16.8,8,1,19.9,8,1,13.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々晴一時雨,8,1
2011/2/17,20.2,8,1,24.3,8,1,18.4,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後時々雨,8,1
2011/2/18,17.0,8,1,18.8,8,1,16.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2011/2/19,17.2,8,1,18.8,8,1,15.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/2/20,17.3,8,1,18.8,8,1,16.2,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,曇時々雨一時晴,8,1
2011/2/21,18.3,8,1,21.4,8,1,15.7,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2011/2/22,18.1,8,1,21.4,8,1,15.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/2/23,18.5,8,1,22.2,8,1,14.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇一時雨後晴,8,1
2011/2/24,18.9,8,1,22.0,8,1,15.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/2/25,18.5,8,1,22.8,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/2/26,20.6,8,1,23.6,8,1,18.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,雨時々曇一時晴,8,1
2011/2/27,21.0,8,1,23.9,8,1,18.7,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々雨,8,1
2011/2/28,21.9,8,1,24.9,8,1,19.7,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,曇時々晴,8,1
2011/3/1,19.1,8,1,22.0,8,1,16.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇一時雨,8,1
2011/3/2,15.3,8,1,16.7,8,1,14.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/3/3,15.0,8,1,16.4,8,1,13.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇一時雨,8,1
2011/3/4,14.2,8,1,15.9,8,1,13.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇後一時雨,8,1
2011/3/5,15.5,8,1,19.1,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/3/6,18.1,8,1,22.6,8,1,12.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇時々雨,8,1
2011/3/7,17.0,8,1,21.0,8,1,14.3,8,1,24.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2011/3/8,15.1,8,1,18.0,8,1,12.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/3/9,15.5,8,1,19.1,8,1,11.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/3/10,16.0,8,1,18.9,8,1,13.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇,8,1
2011/3/11,16.2,8,1,18.7,8,1,14.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴一時雨,8,1
2011/3/12,18.8,8,1,21.5,8,1,15.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/3/13,20.3,8,1,23.1,8,1,18.5,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴,8,1
2011/3/14,21.4,8,1,24.4,8,1,18.3,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨,8,1
2011/3/15,18.8,8,1,21.5,8,1,15.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時雨,8,1
2011/3/16,14.2,8,1,15.8,8,1,13.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々晴,8,1
2011/3/17,13.8,4,1,16.3,4,1,13.0,4,1,0,1,4,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴,8,1
2011/3/18,16.3,8,1,20.0,8,1,12.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴一時雨,8,1
2011/3/19,19.2,8,1,23.3,8,1,15.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後一時晴,8,1
2011/3/20,21.1,8,1,24.3,8,1,19.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/3/21,22.4,8,1,25.4,8,1,20.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2011/3/22,18.7,8,1,22.1,8,1,16.1,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/3/23,15.8,8,1,16.5,8,1,15.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2011/3/24,15.4,8,1,16.8,8,1,14.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇,8,1
2011/3/25,15.5,8,1,17.1,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2011/3/26,15.0,8,1,17.1,8,1,13.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/3/27,14.6,8,1,15.7,8,1,13.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/3/28,16.3,8,1,18.4,8,1,14.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々曇,8,1
2011/3/29,17.7,8,1,21.2,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/3/30,17.8,8,1,20.1,8,1,15.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/3/31,18.0,8,1,21.0,8,1,16.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時晴,8,1
2011/4/1,19.2,8,1,22.9,8,1,15.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/2,19.8,8,1,23.6,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/4/3,19.6,8,1,23.3,8,1,15.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇一時雨,8,1
2011/4/4,18.4,8,1,19.6,8,1,17.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後一時晴,8,1
2011/4/5,19.2,8,1,22.3,8,1,17.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴一時曇,8,1
2011/4/6,19.8,8,1,23.4,8,1,17.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/7,20.4,8,1,23.7,8,1,17.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/8,21.6,8,1,25.2,8,1,18.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2011/4/9,21.9,8,1,25.4,8,1,18.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/10,22.0,8,1,25.4,8,1,19.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/11,20.2,8,1,22.3,8,1,17.7,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,晴,8,1
2011/4/12,18.7,8,1,21.8,8,1,16.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/4/13,19.0,8,1,22.9,8,1,14.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/4/14,20.7,8,1,24.2,8,1,17.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/4/15,22.4,8,1,25.7,8,1,20.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/4/16,23.4,8,1,25.9,8,1,22.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2011/4/17,21.4,8,1,23.4,8,1,19.8,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨一時晴,8,1
2011/4/18,20.1,8,1,22.5,8,1,18.0,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,薄曇時々晴,8,1
2011/4/19,17.1,8,1,19.2,5,1,15.7,5,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇時々晴,8,1
2011/4/20,18.2,8,1,21.4,8,1,14.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後時々曇,8,1
2011/4/21,19.7,8,1,23.2,8,1,15.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2011/4/22,22.0,8,1,26.3,8,1,18.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨,8,1
2011/4/23,19.2,8,1,21.9,8,1,16.7,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,晴一時曇,8,1
2011/4/24,19.3,8,1,24.6,8,1,13.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/4/25,20.5,8,1,24.3,8,1,16.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/4/26,21.4,8,1,23.2,8,1,20.2,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,大雨時々曇、雷を伴う,8,1
2011/4/27,21.7,8,1,24.8,8,1,20.0,8,1,43.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇、雷を伴う,8,1,曇後晴,8,1
2011/4/28,20.6,8,1,22.5,8,1,18.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇時々晴,8,1
2011/4/29,20.8,8,1,23.3,8,1,17.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2011/4/30,22.8,8,1,24.9,8,1,21.6,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨一時曇、雷を伴う,8,1
2011/5/1,23.5,8,1,25.0,8,1,22.4,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2011/5/2,22.6,8,1,25.2,8,1,21.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/5/3,23.5,8,1,26.2,8,1,20.7,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/5/4,20.5,8,1,22.2,8,1,19.5,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2011/5/5,22.8,8,1,25.2,8,1,20.7,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時晴,8,1,曇時々晴,8,1
2011/5/6,24.9,8,1,28.5,8,1,22.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/5/7,25.8,8,1,28.9,8,1,24.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時霧,8,1,曇,8,1
2011/5/8,26.7,8,1,30.3,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々晴,8,1
2011/5/9,26.4,8,1,28.6,8,1,25.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/5/10,25.7,8,1,26.8,8,1,24.9,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,曇時々雨,8,1
2011/5/11,25.0,8,1,25.6,8,1,24.1,8,1,32.5,0,8,1,0,1,8,1,0,1,8,1,暴風雨,8,1,曇,8,1
2011/5/12,24.5,8,1,26.9,8,1,22.4,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/5/13,22.5,8,1,24.9,8,1,18.8,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/5/14,20.6,8,1,22.6,8,1,16.3,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2011/5/15,21.5,8,1,23.6,8,1,20.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2011/5/16,20.5,8,1,22.2,8,1,19.2,8,1,115.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨,8,1
2011/5/17,20.1,8,1,22.8,8,1,18.5,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2011/5/18,22.3,8,1,24.8,8,1,20.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後雨,8,1
2011/5/19,24.0,8,1,27.2,8,1,21.7,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2011/5/20,25.2,8,1,29.1,8,1,23.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨,8,1
2011/5/21,24.7,8,1,27.9,8,1,22.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴,8,1
2011/5/22,24.8,8,1,28.1,8,1,22.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇時々雨,8,1,曇時々晴,8,1
2011/5/23,26.2,8,1,29.1,5,1,24.2,5,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,雨時々曇,8,1
2011/5/24,24.5,8,1,25.9,8,1,23.5,8,1,32.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2011/5/25,24.2,8,1,26.7,8,1,23.4,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2011/5/26,24.8,8,1,27.6,8,1,23.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨,8,1
2011/5/27,25.4,8,1,26.6,8,1,23.4,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨,8,1
2011/5/28,26.1,8,1,28.7,8,1,21.3,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇、大風を伴う,8,1
2011/5/29,23.7,8,1,25.9,8,1,21.3,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴時々曇,8,1
2011/5/30,23.8,8,1,26.8,8,1,21.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/5/31,24.2,8,1,27.2,8,1,21.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/6/1,24.0,8,1,27.6,8,1,21.1,8,1,80.0,0,8,1,0,1,8,1,0,1,8,1,曇後大雨,8,1,雨時々曇,8,1
2011/6/2,24.2,8,1,27.6,8,1,22.1,8,1,43.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,大雨,8,1
2011/6/3,25.2,8,1,29.1,8,1,21.9,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇一時晴,8,1
2011/6/4,26.6,8,1,29.4,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇,8,1
2011/6/5,27.1,8,1,29.6,8,1,25.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2011/6/6,27.1,8,1,29.8,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2011/6/7,27.2,8,1,29.8,8,1,26.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇時々晴,8,1
2011/6/8,27.4,8,1,30.0,8,1,25.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時晴,8,1
2011/6/9,27.8,8,1,30.2,8,1,26.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
