ダウンロードした時刻：2021/02/16 16:51:12

,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原
2011/4/6,11.1,8,1,18.0,8,1,2.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/7,14.6,8,1,20.7,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/8,17.5,8,1,20.2,8,1,15.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/9,15.8,8,1,17.8,8,1,13.4,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/10,13.7,8,1,17.7,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/11,14.6,8,1,21.6,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/12,10.8,8,1,16.2,8,1,6.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/13,13.1,8,1,22.3,8,1,4.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/14,14.7,8,1,20.9,8,1,6.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/15,17.5,8,1,23.7,8,1,10.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/16,19.3,8,1,28.2,8,1,11.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/17,12.8,8,1,18.0,8,1,7.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/18,14.1,8,1,16.7,8,1,11.5,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/19,12.8,8,1,19.7,8,1,7.8,8,1,21.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/20,11.6,8,1,17.3,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/21,12.2,8,1,15.9,8,1,9.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/22,14.3,8,1,19.0,8,1,10.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/23,15.2,8,1,19.1,8,1,12.8,8,1,45.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/24,15.7,8,1,21.2,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/25,13.9,8,1,20.9,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/26,15.2,8,1,22.3,8,1,6.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/27,20.8,8,1,25.6,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/28,19.0,8,1,23.5,8,1,12.4,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/29,13.7,8,1,18.8,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/30,16.9,8,1,23.2,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/1,18.0,8,1,21.0,8,1,15.2,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/2,17.3,8,1,23.2,8,1,12.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/3,15.5,8,1,19.4,8,1,11.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/4,16.3,8,1,20.6,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/5,15.5,8,1,18.2,8,1,11.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/6,16.0,8,1,21.2,8,1,11.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/7,16.1,8,1,19.8,8,1,13.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/8,19.5,8,1,26.8,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/9,18.9,8,1,23.7,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/10,23.8,8,1,32.3,8,1,17.0,8,1,14.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/11,15.1,8,1,17.3,8,1,14.2,8,1,107.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/12,15.9,8,1,17.2,8,1,14.1,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/13,20.9,8,1,27.6,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/14,19.6,8,1,25.8,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/15,19.7,8,1,25.3,8,1,12.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/16,18.7,8,1,23.3,8,1,13.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/17,17.2,8,1,22.6,8,1,12.8,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/18,17.0,8,1,23.3,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/19,19.5,8,1,27.8,8,1,10.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/20,21.6,8,1,29.4,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/21,22.6,8,1,28.5,8,1,15.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/22,21.4,8,1,27.0,8,1,15.6,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/23,15.4,8,1,17.4,8,1,12.2,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/24,14.6,8,1,19.8,8,1,12.0,8,1,21.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/25,16.9,8,1,21.9,8,1,10.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/26,18.7,8,1,23.5,8,1,14.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/27,17.3,8,1,19.8,8,1,16.0,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/28,18.7,8,1,21.4,8,1,16.3,8,1,30.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/29,18.5,8,1,19.6,8,1,17.7,8,1,89.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/30,19.8,8,1,25.1,8,1,16.9,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/31,16.2,8,1,20.5,8,1,13.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/1,14.2,8,1,16.4,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/2,15.7,8,1,17.5,8,1,14.3,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/3,18.8,8,1,23.5,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/4,21.2,8,1,27.9,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/5,22.3,8,1,25.9,8,1,17.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/6,22.0,8,1,28.0,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/7,20.1,8,1,22.8,8,1,17.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/8,20.6,8,1,26.0,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/9,20.6,8,1,23.9,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/10,22.4,8,1,26.0,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/11,21.4,8,1,23.6,8,1,20.3,8,1,74.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/12,22.5,8,1,26.1,8,1,19.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/13,20.4,8,1,23.3,8,1,18.1,8,1,50.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/14,21.9,8,1,25.6,8,1,19.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/15,20.9,8,1,23.5,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/16,19.3,8,1,22.3,8,1,17.1,8,1,29.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/17,20.1,8,1,23.2,8,1,17.2,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/18,19.3,8,1,21.1,8,1,18.3,8,1,13.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/19,20.9,8,1,24.0,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/20,22.7,8,1,25.8,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/21,25.4,8,1,29.3,8,1,22.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/22,26.5,8,1,34.0,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/23,27.5,8,1,31.6,8,1,24.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/24,28.5,8,1,32.0,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/25,27.1,8,1,35.1,8,1,21.5,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/26,22.2,8,1,24.9,8,1,20.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/27,24.4,8,1,28.7,8,1,21.9,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/28,29.6,8,1,34.8,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/29,28.5,8,1,34.2,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/30,26.8,8,1,31.1,8,1,23.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/1,26.8,8,1,32.2,8,1,23.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/2,27.0,8,1,32.4,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/3,27.3,8,1,31.3,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/4,29.2,8,1,32.4,8,1,24.6,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/5,28.3,8,1,33.7,8,1,23.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/6,27.6,8,1,32.6,8,1,23.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/7,25.3,8,1,27.8,8,1,22.7,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/8,28.1,8,1,32.2,8,1,23.9,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/9,28.4,8,1,33.6,8,1,25.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/10,28.3,8,1,33.3,8,1,23.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/11,27.9,8,1,31.2,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/12,28.2,8,1,33.0,8,1,23.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/13,28.3,8,1,32.3,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/14,29.1,8,1,35.0,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/15,28.3,8,1,33.6,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/16,28.0,8,1,32.4,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/17,28.6,8,1,33.4,8,1,23.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/18,28.3,8,1,32.6,8,1,24.7,8,1,17.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/19,25.4,8,1,26.6,8,1,24.2,8,1,62.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/20,24.7,8,1,26.5,8,1,23.2,8,1,44.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/21,22.6,8,1,24.5,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/22,20.3,4,1,26.0,4,1,15.1,4,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/23,23.9,8,1,31.1,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/24,25.1,8,1,28.3,8,1,22.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/25,26.2,4,1,30.7,4,1,22.9,4,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/26,26.4,8,1,29.3,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/27,27.0,8,1,30.5,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/28,25.9,8,1,28.4,8,1,23.9,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/29,26.2,8,1,29.5,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/30,25.0,8,1,29.4,8,1,23.0,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/31,23.4,8,1,25.8,8,1,21.8,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/1,24.5,8,1,28.6,8,1,21.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/2,24.7,8,1,29.1,8,1,20.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/3,26.4,8,1,31.9,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/4,27.1,8,1,31.6,8,1,23.4,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/5,26.7,8,1,30.7,8,1,23.5,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/6,28.5,8,1,33.9,8,1,25.0,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/7,28.1,8,1,33.2,8,1,25.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/8,27.7,8,1,31.4,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/9,28.9,8,1,32.7,8,1,24.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/10,30.2,8,1,36.1,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/11,30.4,8,1,33.7,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/12,29.8,8,1,33.7,8,1,27.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/13,28.7,8,1,33.0,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/14,29.4,8,1,35.1,8,1,25.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/15,29.9,8,1,36.0,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/16,29.7,8,1,34.4,8,1,25.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/17,30.2,8,1,36.4,8,1,25.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/18,31.3,8,1,36.6,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/19,26.0,8,1,31.8,8,1,21.1,8,1,27.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/20,22.6,8,1,24.7,8,1,20.9,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/21,21.2,8,1,23.2,8,1,20.2,8,1,12.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/22,21.3,8,1,23.0,8,1,19.8,8,1,49.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/23,24.7,8,1,30.1,8,1,21.2,8,1,15.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/24,25.5,8,1,29.5,8,1,21.5,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/25,25.4,8,1,29.1,8,1,23.9,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/26,26.0,8,1,31.8,8,1,22.7,8,1,21.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/27,24.6,8,1,27.0,8,1,22.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/28,25.7,8,1,30.1,8,1,22.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/29,26.6,8,1,30.8,8,1,23.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/30,26.5,8,1,32.1,8,1,21.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/31,26.6,8,1,30.3,8,1,22.7,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/1,27.4,8,1,30.7,8,1,24.3,8,1,57.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/2,27.2,8,1,30.5,8,1,25.3,8,1,42.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/3,26.2,8,1,28.6,8,1,24.7,8,1,39.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/4,25.6,8,1,29.1,8,1,22.2,8,1,27.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/5,23.9,8,1,26.2,8,1,22.3,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/6,24.8,8,1,29.3,8,1,21.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/7,23.3,8,1,28.1,8,1,19.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/8,23.7,8,1,29.1,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/9,26.6,8,1,32.8,8,1,21.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/10,27.1,8,1,31.5,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/11,26.1,8,1,31.5,8,1,22.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/12,26.3,8,1,31.3,8,1,22.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/13,26.3,8,1,30.8,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/14,26.3,8,1,31.1,8,1,22.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/15,25.8,8,1,30.3,8,1,21.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/16,26.2,8,1,31.0,8,1,21.8,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/17,25.5,8,1,29.6,8,1,23.1,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/18,25.8,8,1,31.0,8,1,21.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/19,26.2,8,1,32.4,8,1,20.7,8,1,27.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/20,20.8,8,1,22.7,8,1,18.9,8,1,61.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/21,22.7,8,1,26.5,8,1,19.1,8,1,133.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/22,23.3,8,1,29.2,8,1,18.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/23,19.7,8,1,23.2,8,1,17.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/24,19.7,8,1,25.5,8,1,14.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/25,19.7,8,1,23.2,8,1,17.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/26,17.1,8,1,18.8,8,1,15.4,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/27,18.7,8,1,24.7,8,1,14.9,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/28,18.7,8,1,25.8,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/29,19.1,8,1,25.0,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/30,23.1,5,1,28.8,5,1,17.0,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/1,22.1,8,1,26.1,8,1,19.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/2,18.8,8,1,21.4,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/3,16.5,8,1,20.7,8,1,13.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/4,17.2,8,1,22.3,8,1,11.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/5,16.5,8,1,17.6,8,1,15.1,8,1,74.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/6,19.5,8,1,23.4,8,1,16.6,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/7,19.2,8,1,24.6,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/8,17.7,8,1,22.8,8,1,13.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/9,18.4,8,1,23.3,8,1,13.8,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/10,19.3,8,1,23.8,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/11,18.6,8,1,24.9,8,1,13.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/12,18.3,8,1,23.4,8,1,14.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/13,18.6,8,1,21.7,8,1,14.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/14,19.4,8,1,24.7,8,1,15.0,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/15,23.6,8,1,27.9,8,1,18.4,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/16,24.2,8,1,29.1,8,1,20.2,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/17,19.7,8,1,24.9,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/18,18.2,8,1,22.1,8,1,14.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/19,15.6,8,1,17.2,8,1,13.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/20,17.5,8,1,21.5,8,1,14.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/21,17.6,8,1,21.2,8,1,14.3,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/22,18.9,8,1,20.8,8,1,16.9,8,1,62.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/23,21.3,8,1,26.6,8,1,18.2,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/24,19.9,8,1,24.1,8,1,17.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/25,21.2,8,1,26.9,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/26,15.7,8,1,21.1,8,1,10.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/27,12.6,8,1,18.6,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/28,13.6,8,1,20.3,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/29,15.0,8,1,22.4,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/30,15.4,8,1,20.3,8,1,11.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/31,16.9,8,1,21.8,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/1,15.0,8,1,22.3,8,1,9.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/2,14.5,8,1,20.1,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/3,16.5,8,1,20.9,8,1,13.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/4,16.7,8,1,23.3,8,1,11.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/5,17.8,8,1,21.8,8,1,12.8,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/6,18.4,8,1,19.6,8,1,17.5,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/7,18.7,8,1,22.2,8,1,15.9,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/8,15.6,8,1,18.1,8,1,13.1,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/9,12.9,8,1,16.5,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/10,12.4,8,1,14.9,8,1,9.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/11,13.1,8,1,14.2,8,1,11.7,8,1,40.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/12,16.2,8,1,20.3,8,1,12.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/13,16.0,8,1,21.1,8,1,11.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/14,16.3,8,1,21.0,8,1,12.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/15,13.0,8,1,16.0,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/16,10.9,8,1,16.3,8,1,5.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/17,12.3,8,1,18.0,8,1,5.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/18,14.3,8,1,19.1,8,1,10.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/19,19.0,8,1,22.8,8,1,17.0,8,1,106.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/20,19.2,8,1,25.9,8,1,10.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/21,11.7,8,1,16.5,8,1,6.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/22,8.6,8,1,14.1,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/23,11.5,8,1,17.6,8,1,6.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/24,13.2,8,1,17.6,8,1,5.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/25,9.0,8,1,14.7,8,1,4.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/26,7.5,8,1,13.2,8,1,3.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
