ダウンロードした時刻：2021/02/03 17:20:28

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2010/12/18,8.2,8,1,13.6,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2010/12/19,7.4,8,1,10.2,8,1,4.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2010/12/20,10.7,8,1,15.9,8,1,6.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2010/12/21,9.9,8,1,12.1,8,1,7.7,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,大雨一時曇,8,1
2010/12/22,13.3,8,1,17.0,8,1,8.6,8,1,28.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,快晴,8,1
2010/12/23,12.1,8,1,15.0,8,1,7.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2010/12/24,8.2,8,1,13.6,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2010/12/25,5.6,8,1,9.7,8,1,2.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2010/12/26,6.7,8,1,10.7,8,1,3.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇後晴,8,1
2010/12/27,7.2,8,1,11.3,8,1,2.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2010/12/28,7.2,8,1,11.5,8,1,2.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2010/12/29,8.1,8,1,12.6,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,快晴,8,1
2010/12/30,4.9,8,1,7.6,8,1,3.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時みぞれ,8,1
2010/12/31,5.8,8,1,10.5,8,1,2.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/1/1,6.6,8,1,10.8,8,1,2.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴,8,1
2011/1/2,7.0,8,1,11.0,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,晴,8,1
2011/1/3,5.9,8,1,9.2,8,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴,8,1
2011/1/4,6.3,8,1,9.8,8,1,3.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/1/5,7.3,8,1,11.0,8,1,2.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴時々薄曇,8,1
2011/1/6,6.5,8,1,10.8,8,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/1/7,4.0,8,1,7.3,8,1,1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/1/8,5.9,8,1,10.0,8,1,1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/1/9,6.1,8,1,12.2,8,1,0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴時々曇,8,1
2011/1/10,3.4,8,1,6.1,8,1,1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/1/11,3.8,8,1,6.4,8,1,0.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後一時晴,8,1
2011/1/12,5.1,8,1,9.5,8,1,1.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/1/13,4.4,8,1,7.7,8,1,2.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2011/1/14,3.8,8,1,7.3,8,1,0.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後薄曇,8,1
2011/1/15,4.0,8,1,7.4,8,1,0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇時々晴,8,1
2011/1/16,2.2,8,1,5.9,8,1,-1.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/1/17,5.0,8,1,11.0,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/1/18,5.5,8,1,10.6,8,1,0.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/1/19,6.3,8,1,10.6,8,1,1.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2011/1/20,5.4,8,1,10.1,8,1,2.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,曇時々晴,8,1
2011/1/21,5.0,8,1,8.5,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2011/1/22,6.0,8,1,10.4,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/1/23,5.7,8,1,9.4,8,1,2.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇時々雨,8,1
2011/1/24,5.1,8,1,8.2,8,1,2.5,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,雨一時みぞれ後晴、あられを伴う,8,1
2011/1/25,5.9,8,1,10.2,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2011/1/26,5.3,8,1,9.7,8,1,1.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/1/27,5.5,8,1,10.5,8,1,0.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/1/28,3.7,8,1,8.0,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/1/29,4.2,8,1,7.6,8,1,1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴,8,1
2011/1/30,2.9,8,1,6.1,8,1,0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雪,8,1,快晴,8,1
2011/1/31,2.9,8,1,7.4,8,1,-1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/2/1,5.9,8,1,12.7,8,1,-0.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/2/2,5.8,8,1,9.0,8,1,2.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後晴,8,1
2011/2/3,7.4,8,1,11.9,8,1,2.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2011/2/4,8.8,8,1,13.8,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2011/2/5,8.1,8,1,11.4,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴後一時曇,8,1
2011/2/6,8.3,8,1,12.2,8,1,5.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇一時雨後晴,8,1
2011/2/7,8.2,8,1,13.8,8,1,4.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2011/2/8,5.8,8,1,7.8,8,1,3.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々みぞれ一時雪、あられを伴う,8,1
2011/2/9,5.0,8,1,9.1,8,1,1.2,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,みぞれ後晴,8,1,晴後曇,8,1
2011/2/10,6.5,8,1,9.6,8,1,4.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後一時雪,8,1
2011/2/11,2.0,8,1,5.5,8,1,0.8,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,雪,8,1,みぞれ時々雪一時曇,8,1
2011/2/12,2.1,8,1,3.9,8,1,0.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇後みぞれ一時雪,8,1,晴一時雨,8,1
2011/2/13,4.7,8,1,8.7,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2011/2/14,3.3,8,1,6.6,8,1,0.3,8,1,21.0,0,8,1,2,0,8,1,2,0,8,1,曇時々雨一時雪,8,1,雪時々雨一時みぞれ,8,1
2011/2/15,5.3,8,1,10.3,8,1,0.7,8,1,2.5,0,8,1,1,0,8,1,0,1,8,1,晴一時雨,8,1,快晴,8,1
2011/2/16,6.8,8,1,12.2,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2011/2/17,10.0,8,1,14.6,8,1,5.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後大雨,8,1
2011/2/18,9.1,8,1,14.5,8,1,5.3,8,1,76.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇後晴,8,1,晴後一時曇,8,1
2011/2/19,6.1,8,1,8.7,8,1,3.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/2/20,7.0,8,1,9.1,8,1,5.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/2/21,7.1,8,1,9.9,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2011/2/22,6.5,8,1,11.2,8,1,3.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/2/23,8.4,8,1,13.0,8,1,3.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,曇一時晴,8,1
2011/2/24,11.4,8,1,14.2,8,1,8.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,晴一時曇,8,1
2011/2/25,14.1,8,1,20.8,8,1,6.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,快晴,8,1
2011/2/26,7.2,8,1,10.8,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2011/2/27,10.4,8,1,18.7,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇後雨,8,1
2011/2/28,4.9,8,1,9.5,8,1,2.2,8,1,30.0,0,8,1,0,1,8,1,0,1,8,1,雨後一時みぞれ、あられを伴う,8,1,曇一時雨,8,1
2011/3/1,5.8,8,1,7.8,8,1,4.4,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後曇,8,1
2011/3/2,6.8,8,1,10.3,8,1,2.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,快晴,8,1
2011/3/3,4.4,8,1,8.1,8,1,1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後晴,8,1
2011/3/4,4.6,8,1,8.3,8,1,1.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,快晴,8,1
2011/3/5,7.4,8,1,11.5,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴時々薄曇,8,1
2011/3/6,9.3,8,1,15.0,8,1,2.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇後雨,8,1
2011/3/7,4.5,8,1,9.3,8,1,1.0,8,1,28.0,0,8,1,0,0,8,1,0,1,8,1,雨時々みぞれ一時雪,8,1,雨後曇,8,1
2011/3/8,6.9,8,1,10.0,8,1,2.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴一時曇,8,1
2011/3/9,7.4,8,1,12.0,8,1,3.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/3/10,6.2,8,1,10.0,8,1,2.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴,8,1
2011/3/11,6.5,8,1,11.3,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2011/3/12,8.2,8,1,12.9,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,薄曇時々晴,8,1
2011/3/13,11.3,8,1,15.9,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/3/14,14.1,8,1,20.2,8,1,6.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇時々晴,8,1
2011/3/15,10.9,8,1,14.0,8,1,9.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/3/16,7.5,8,1,13.0,8,1,3.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/3/17,4.6,8,1,8.9,8,1,1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2011/3/18,6.1,8,1,10.1,8,1,1.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時晴,8,1
2011/3/19,12.3,8,1,18.2,8,1,6.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/3/20,13.7,8,1,17.0,8,1,9.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々晴,8,1
2011/3/21,9.6,8,1,13.4,8,1,7.3,8,1,20.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2011/3/22,6.9,8,1,7.6,8,1,5.7,8,1,13.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後一時曇,8,1
2011/3/23,6.4,8,1,10.0,8,1,2.7,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後曇,8,1
2011/3/24,5.4,8,1,8.1,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,晴,8,1
2011/3/25,8.1,8,1,13.4,8,1,3.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇時々雨一時晴,8,1
2011/3/26,7.4,8,1,11.6,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/3/27,7.4,8,1,12.0,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々雨一時晴,8,1
2011/3/28,8.6,8,1,12.7,8,1,4.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/3/29,10.9,8,1,15.3,8,1,5.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2011/3/30,11.6,8,1,16.5,8,1,6.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴一時雨,8,1
2011/3/31,9.7,8,1,15.5,8,1,5.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,快晴,8,1
2011/4/1,11.2,8,1,15.7,8,1,6.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2011/4/2,13.4,8,1,18.4,8,1,9.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後時々晴,8,1,曇,8,1
2011/4/3,7.9,8,1,9.9,8,1,6.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/4/4,9.0,8,1,13.9,8,1,5.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/4/5,10.1,8,1,15.4,8,1,4.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/6,13.7,8,1,19.1,8,1,7.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2011/4/7,15.7,8,1,20.6,8,1,10.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴後一時薄曇,8,1
2011/4/8,17.2,8,1,18.7,8,1,15.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2011/4/9,16.1,8,1,18.0,8,1,12.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/4/10,13.7,8,1,17.7,8,1,10.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後時々晴,8,1
2011/4/11,13.7,8,1,19.3,8,1,8.6,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨,8,1,雨時々曇後一時晴,8,1
2011/4/12,11.4,8,1,15.7,8,1,7.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/13,14.3,8,1,20.5,8,1,7.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/14,16.7,8,1,22.1,8,1,11.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴時々薄曇,8,1
2011/4/15,18.4,8,1,22.5,8,1,13.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2011/4/16,18.6,8,1,24.6,8,1,12.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴後一時雨,8,1,晴時々薄曇,8,1
2011/4/17,13.6,8,1,17.6,8,1,9.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2011/4/18,14.9,8,1,17.4,8,1,12.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/4/19,10.8,8,1,18.1,8,1,7.3,8,1,23.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴一時雨,8,1
2011/4/20,10.9,8,1,16.7,8,1,6.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇後時々雨,8,1
2011/4/21,12.4,8,1,16.2,8,1,8.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨,8,1
2011/4/22,15.5,8,1,18.8,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇後雨,8,1
2011/4/23,16.5,8,1,17.9,8,1,14.8,8,1,54.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後晴,8,1
2011/4/24,16.1,8,1,20.0,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時雨,8,1
2011/4/25,15.0,8,1,20.1,8,1,10.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時薄曇,8,1
2011/4/26,16.2,8,1,21.0,8,1,11.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇後晴,8,1
2011/4/27,20.1,8,1,24.4,8,1,14.9,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨時々曇,8,1
2011/4/28,19.8,8,1,24.8,8,1,14.3,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/4/29,15.1,8,1,19.1,8,1,12.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,晴,8,1
2011/4/30,17.6,8,1,22.2,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇後一時雨,8,1
2011/5/1,18.4,8,1,21.1,8,1,15.4,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,晴時々曇一時雨,8,1
2011/5/2,19.6,8,1,24.2,8,1,14.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,晴後一時曇,8,1
2011/5/3,15.8,8,1,18.2,8,1,13.5,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後時々曇,8,1
2011/5/4,17.3,8,1,21.7,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇一時晴,8,1
2011/5/5,15.1,8,1,17.2,8,1,13.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/5/6,16.0,8,1,19.6,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/5/7,17.0,8,1,18.4,8,1,15.4,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後晴,8,1
2011/5/8,20.6,8,1,25.9,8,1,14.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/5/9,19.7,8,1,23.8,8,1,14.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2011/5/10,22.8,8,1,27.2,8,1,18.4,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨一時曇,8,1
2011/5/11,15.2,8,1,18.5,8,1,13.9,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2011/5/12,15.6,8,1,16.8,8,1,13.9,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨後曇,8,1
2011/5/13,19.8,8,1,24.4,8,1,16.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇時々晴,8,1
2011/5/14,20.1,8,1,25.1,8,1,14.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,薄曇後晴,8,1
2011/5/15,20.5,8,1,25.6,8,1,13.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/5/16,20.3,8,1,23.5,8,1,16.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇,8,1
2011/5/17,18.2,8,1,21.7,8,1,15.3,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨、雷を伴う,8,1,曇時々雨後晴,8,1
2011/5/18,19.4,8,1,23.7,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/5/19,20.9,8,1,25.7,8,1,15.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2011/5/20,22.0,8,1,26.7,8,1,18.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴,8,1
2011/5/21,22.8,8,1,27.6,8,1,19.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時薄曇,8,1
2011/5/22,20.8,8,1,29.6,8,1,15.2,8,1,13.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2011/5/23,15.6,8,1,18.3,8,1,12.8,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨,8,1
2011/5/24,14.6,8,1,18.1,8,1,12.2,8,1,20.5,0,8,1,0,1,8,1,0,1,8,1,雨後晴,8,1,薄曇後一時晴,8,1
2011/5/25,18.7,8,1,23.8,8,1,12.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2011/5/26,19.3,8,1,22.3,8,1,16.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2011/5/27,18.8,8,1,20.6,8,1,17.1,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨時々曇,8,1
2011/5/28,18.4,8,1,19.7,8,1,17.1,8,1,24.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2011/5/29,18.0,8,1,19.1,8,1,16.2,8,1,69.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,大雨,8,1
2011/5/30,17.4,8,1,21.7,8,1,16.1,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2011/5/31,15.2,8,1,18.7,8,1,12.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/6/1,15.2,8,1,18.5,8,1,12.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2011/6/2,16.0,8,1,17.4,8,1,14.3,8,1,10.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2011/6/3,19.8,8,1,24.0,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇後一時晴,8,1
2011/6/4,22.1,8,1,26.3,8,1,18.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇時々晴,8,1
2011/6/5,22.2,8,1,25.7,8,1,18.3,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨後晴,8,1
2011/6/6,22.9,8,1,28.6,8,1,17.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇,8,1
2011/6/7,21.6,8,1,24.0,8,1,20.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2011/6/8,19.7,8,1,22.7,8,1,17.4,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,薄曇,8,1
2011/6/9,21.8,8,1,25.6,8,1,18.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時雨,8,1
2011/6/10,22.8,8,1,24.9,8,1,20.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨一時曇,8,1
2011/6/11,22.2,8,1,25.1,8,1,20.9,8,1,35.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇一時雨,8,1
2011/6/12,23.2,8,1,26.2,8,1,20.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/6/13,20.9,8,1,23.5,8,1,18.2,8,1,29.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時晴,8,1
2011/6/14,21.7,8,1,24.6,8,1,19.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2011/6/15,21.3,8,1,23.5,8,1,19.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/6/16,21.1,8,1,23.7,8,1,18.4,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨,8,1
2011/6/17,19.2,8,1,21.0,8,1,17.7,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,曇,8,1
